State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-07-30,Parts per billion,6.445,19.3,23,18,Parts per million,0.042292,0.061,11,71,Parts per billion,0.1125,0.5,13,0.0,Parts per million,0.175,0.3,23,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-07-30,Parts per billion,6.445,19.3,23,18,Parts per million,0.042292,0.061,11,71,Parts per billion,0.0875,0.4,14,,Parts per million,0.187818,0.37799999999999995,23,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-07-30,Parts per billion,6.445,19.3,23,18,Parts per million,0.042292,0.061,11,71,Parts per billion,0.0875,0.4,14,,Parts per million,0.175,0.3,23,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-07-31,Parts per billion,7.741667,16.7,6,15,Parts per million,0.040333,0.055,10,51,Parts per billion,0.161905,1.7,8,1.0,Parts per million,0.171375,0.264,1,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-07-31,Parts per billion,7.741667,16.7,6,15,Parts per million,0.040333,0.055,10,51,Parts per billion,0.161905,1.7,8,1.0,Parts per million,0.1875,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-07-31,Parts per billion,7.741667,16.7,6,15,Parts per million,0.040333,0.055,10,51,Parts per billion,0.13333299999999998,0.6,8,,Parts per million,0.171375,0.264,1,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-07-31,Parts per billion,7.741667,16.7,6,15,Parts per million,0.040333,0.055,10,51,Parts per billion,0.13333299999999998,0.6,8,,Parts per million,0.1875,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-01,Parts per billion,5.504167,10.7,23,9,Parts per million,0.041375,0.053,9,49,Parts per billion,0.17083299999999998,0.7,1,0.0,Parts per million,0.144542,0.218,17,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-01,Parts per billion,5.504167,10.7,23,9,Parts per million,0.041375,0.053,9,49,Parts per billion,0.17083299999999998,0.7,1,0.0,Parts per million,0.129167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-01,Parts per billion,5.504167,10.7,23,9,Parts per million,0.041375,0.053,9,49,Parts per billion,0.1375,0.4,2,,Parts per million,0.144542,0.218,17,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-01,Parts per billion,5.504167,10.7,23,9,Parts per million,0.041375,0.053,9,49,Parts per billion,0.1375,0.4,2,,Parts per million,0.129167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-02,Parts per billion,6.0416669999999995,16.3,23,15,Parts per million,0.037583,0.053,9,49,Parts per billion,0.17916700000000002,0.8,10,0.0,Parts per million,0.13175,0.226,23,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-02,Parts per billion,6.0416669999999995,16.3,23,15,Parts per million,0.037583,0.053,9,49,Parts per billion,0.17916700000000002,0.8,10,0.0,Parts per million,0.1125,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-02,Parts per billion,6.0416669999999995,16.3,23,15,Parts per million,0.037583,0.053,9,49,Parts per billion,0.15,0.6,11,,Parts per million,0.13175,0.226,23,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-02,Parts per billion,6.0416669999999995,16.3,23,15,Parts per million,0.037583,0.053,9,49,Parts per billion,0.15,0.6,11,,Parts per million,0.1125,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-03,Parts per billion,7.2125,13.6,5,12,Parts per million,0.03225,0.047,11,44,Parts per billion,0.245833,2.9,8,3.0,Parts per million,0.13759100000000002,0.193,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-03,Parts per billion,7.2125,13.6,5,12,Parts per million,0.03225,0.047,11,44,Parts per billion,0.245833,2.9,8,3.0,Parts per million,0.15,0.2,1,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-03,Parts per billion,7.2125,13.6,5,12,Parts per million,0.03225,0.047,11,44,Parts per billion,0.225,1.3,8,,Parts per million,0.13759100000000002,0.193,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-03,Parts per billion,7.2125,13.6,5,12,Parts per million,0.03225,0.047,11,44,Parts per billion,0.225,1.3,8,,Parts per million,0.15,0.2,1,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-04,Parts per billion,5.73913,15.0,5,14,Parts per million,0.036167000000000005,0.049,11,45,Parts per billion,0.086364,0.8,7,0.0,Parts per million,0.124208,0.21600000000000003,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-04,Parts per billion,5.73913,15.0,5,14,Parts per million,0.036167000000000005,0.049,11,45,Parts per billion,0.086364,0.8,7,0.0,Parts per million,0.145833,0.2,3,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-04,Parts per billion,5.73913,15.0,5,14,Parts per million,0.036167000000000005,0.049,11,45,Parts per billion,0.05714299999999999,0.3,8,,Parts per million,0.124208,0.21600000000000003,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-04,Parts per billion,5.73913,15.0,5,14,Parts per million,0.036167000000000005,0.049,11,45,Parts per billion,0.05714299999999999,0.3,8,,Parts per million,0.145833,0.2,3,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-05,Parts per billion,6.108333,15.6,6,14,Parts per million,0.035875,0.048,11,44,Parts per billion,0.06666699999999999,0.3,9,0.0,Parts per million,0.12975,0.23800000000000002,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-05,Parts per billion,6.108333,15.6,6,14,Parts per million,0.035875,0.048,11,44,Parts per billion,0.06666699999999999,0.3,9,0.0,Parts per million,0.125,0.2,8,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-05,Parts per billion,6.108333,15.6,6,14,Parts per million,0.035875,0.048,11,44,Parts per billion,0.0375,0.2,11,,Parts per million,0.12975,0.23800000000000002,6,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-05,Parts per billion,6.108333,15.6,6,14,Parts per million,0.035875,0.048,11,44,Parts per billion,0.0375,0.2,11,,Parts per million,0.125,0.2,8,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-06,Parts per billion,6.9875,11.9,12,10,Parts per million,0.036958,0.045,12,42,Parts per billion,0.120833,0.6,23,0.0,Parts per million,0.16279200000000002,0.26,14,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-06,Parts per billion,6.9875,11.9,12,10,Parts per million,0.036958,0.045,12,42,Parts per billion,0.120833,0.6,23,0.0,Parts per million,0.15,0.2,12,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-06,Parts per billion,6.9875,11.9,12,10,Parts per million,0.036958,0.045,12,42,Parts per billion,0.1125,0.4,23,,Parts per million,0.16279200000000002,0.26,14,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-06,Parts per billion,6.9875,11.9,12,10,Parts per million,0.036958,0.045,12,42,Parts per billion,0.1125,0.4,23,,Parts per million,0.15,0.2,12,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-07,Parts per billion,7.7708330000000005,19.3,7,18,Parts per million,0.0385,0.051,9,47,Parts per billion,0.125,0.6,0,0.0,Parts per million,0.175,0.33,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-07,Parts per billion,7.7708330000000005,19.3,7,18,Parts per million,0.0385,0.051,9,47,Parts per billion,0.125,0.6,0,0.0,Parts per million,0.183333,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-07,Parts per billion,7.7708330000000005,19.3,7,18,Parts per million,0.0385,0.051,9,47,Parts per billion,0.1125,0.4,2,,Parts per million,0.175,0.33,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-07,Parts per billion,7.7708330000000005,19.3,7,18,Parts per million,0.0385,0.051,9,47,Parts per billion,0.1125,0.4,2,,Parts per million,0.183333,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-08,Parts per billion,5.591667,15.5,23,14,Parts per million,0.033125,0.046,8,43,Parts per billion,0.016666999999999998,0.1,11,0.0,Parts per million,0.174833,0.3,23,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-08,Parts per billion,5.591667,15.5,23,14,Parts per million,0.033125,0.046,8,43,Parts per billion,0.016666999999999998,0.1,11,0.0,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-08,Parts per billion,5.591667,15.5,23,14,Parts per million,0.033125,0.046,8,43,Parts per billion,0.0125,0.1,14,,Parts per million,0.174833,0.3,23,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-08,Parts per billion,5.591667,15.5,23,14,Parts per million,0.033125,0.046,8,43,Parts per billion,0.0125,0.1,14,,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-09,Parts per billion,5.704167,11.5,0,10,Parts per million,0.034125,0.046,10,43,Parts per billion,0.0041670000000000006,0.1,14,0.0,Parts per million,0.158875,0.26,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-09,Parts per billion,5.704167,11.5,0,10,Parts per million,0.034125,0.046,10,43,Parts per billion,0.0041670000000000006,0.1,14,0.0,Parts per million,0.17083299999999998,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-09,Parts per billion,5.704167,11.5,0,10,Parts per million,0.034125,0.046,10,43,Parts per billion,0.0,0.0,2,,Parts per million,0.158875,0.26,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-09,Parts per billion,5.704167,11.5,0,10,Parts per million,0.034125,0.046,10,43,Parts per billion,0.0,0.0,2,,Parts per million,0.17083299999999998,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-10,Parts per billion,5.963636,10.4,7,9,Parts per million,0.042292,0.059000000000000004,11,64,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.159,0.225,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-10,Parts per billion,5.963636,10.4,7,9,Parts per million,0.042292,0.059000000000000004,11,64,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.17083299999999998,0.2,7,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-10,Parts per billion,5.963636,10.4,7,9,Parts per million,0.042292,0.059000000000000004,11,64,Parts per billion,0.0,0.0,2,,Parts per million,0.159,0.225,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-10,Parts per billion,5.963636,10.4,7,9,Parts per million,0.042292,0.059000000000000004,11,64,Parts per billion,0.0,0.0,2,,Parts per million,0.17083299999999998,0.2,7,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-11,Parts per billion,5.7375,9.6,10,8,Parts per million,0.035875,0.051,11,47,Parts per billion,0.0375,0.2,11,0.0,Parts per million,0.146375,0.209,11,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-11,Parts per billion,5.7375,9.6,10,8,Parts per million,0.035875,0.051,11,47,Parts per billion,0.0375,0.2,11,0.0,Parts per million,0.1375,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-11,Parts per billion,5.7375,9.6,10,8,Parts per million,0.035875,0.051,11,47,Parts per billion,0.025,0.1,11,,Parts per million,0.146375,0.209,11,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-11,Parts per billion,5.7375,9.6,10,8,Parts per million,0.035875,0.051,11,47,Parts per billion,0.025,0.1,11,,Parts per million,0.1375,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-12,Parts per billion,11.020833,26.2,21,25,Parts per million,0.022042,0.042,10,39,Parts per billion,0.116667,1.1,18,1.0,Parts per million,0.206792,0.36,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-12,Parts per billion,11.020833,26.2,21,25,Parts per million,0.022042,0.042,10,39,Parts per billion,0.116667,1.1,18,1.0,Parts per million,0.2,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-12,Parts per billion,11.020833,26.2,21,25,Parts per million,0.022042,0.042,10,39,Parts per billion,0.0875,0.5,20,,Parts per million,0.206792,0.36,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-12,Parts per billion,11.020833,26.2,21,25,Parts per million,0.022042,0.042,10,39,Parts per billion,0.0875,0.5,20,,Parts per million,0.2,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-13,Parts per billion,10.4875,23.6,21,22,Parts per million,0.027333,0.047,10,44,Parts per billion,0.058333,0.2,21,0.0,Parts per million,0.19558299999999998,0.42700000000000005,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-13,Parts per billion,10.4875,23.6,21,22,Parts per million,0.027333,0.047,10,44,Parts per billion,0.058333,0.2,21,0.0,Parts per million,0.2,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-13,Parts per billion,10.4875,23.6,21,22,Parts per million,0.027333,0.047,10,44,Parts per billion,0.0375,0.1,11,,Parts per million,0.19558299999999998,0.42700000000000005,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-13,Parts per billion,10.4875,23.6,21,22,Parts per million,0.027333,0.047,10,44,Parts per billion,0.0375,0.1,11,,Parts per million,0.2,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-14,Parts per billion,8.5125,17.8,7,16,Parts per million,0.0345,0.052000000000000005,10,48,Parts per billion,0.05,0.1,6,0.0,Parts per million,0.171,0.306,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-14,Parts per billion,8.5125,17.8,7,16,Parts per million,0.0345,0.052000000000000005,10,48,Parts per billion,0.05,0.1,6,0.0,Parts per million,0.17083299999999998,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-14,Parts per billion,8.5125,17.8,7,16,Parts per million,0.0345,0.052000000000000005,10,48,Parts per billion,0.0375,0.1,8,,Parts per million,0.171,0.306,7,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-14,Parts per billion,8.5125,17.8,7,16,Parts per million,0.0345,0.052000000000000005,10,48,Parts per billion,0.0375,0.1,8,,Parts per million,0.17083299999999998,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-15,Parts per billion,7.85,16.0,7,15,Parts per million,0.040958,0.061,10,71,Parts per billion,0.07083300000000001,0.1,7,0.0,Parts per million,0.15645799999999999,0.22699999999999998,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-15,Parts per billion,7.85,16.0,7,15,Parts per million,0.040958,0.061,10,71,Parts per billion,0.07083300000000001,0.1,7,0.0,Parts per million,0.158333,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-15,Parts per billion,7.85,16.0,7,15,Parts per million,0.040958,0.061,10,71,Parts per billion,0.0625,0.1,11,,Parts per million,0.15645799999999999,0.22699999999999998,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-15,Parts per billion,7.85,16.0,7,15,Parts per million,0.040958,0.061,10,71,Parts per billion,0.0625,0.1,11,,Parts per million,0.158333,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-16,Parts per billion,4.908333,18.0,20,17,Parts per million,0.044375,0.053,9,49,Parts per billion,0.091667,0.5,1,0.0,Parts per million,0.139208,0.19,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-16,Parts per billion,4.908333,18.0,20,17,Parts per million,0.044375,0.053,9,49,Parts per billion,0.091667,0.5,1,0.0,Parts per million,0.125,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-16,Parts per billion,4.908333,18.0,20,17,Parts per million,0.044375,0.053,9,49,Parts per billion,0.075,0.2,2,,Parts per million,0.139208,0.19,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-16,Parts per billion,4.908333,18.0,20,17,Parts per million,0.044375,0.053,9,49,Parts per billion,0.075,0.2,2,,Parts per million,0.125,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-17,Parts per billion,3.3666669999999996,5.2,7,5,Parts per million,0.041333,0.048,9,44,Parts per billion,0.038095,0.2,16,0.0,Parts per million,0.159565,0.18600000000000003,13,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-17,Parts per billion,3.3666669999999996,5.2,7,5,Parts per million,0.041333,0.048,9,44,Parts per billion,0.038095,0.2,16,0.0,Parts per million,0.145833,0.2,13,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-17,Parts per billion,3.3666669999999996,5.2,7,5,Parts per million,0.041333,0.048,9,44,Parts per billion,0.016666999999999998,0.1,17,,Parts per million,0.159565,0.18600000000000003,13,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-17,Parts per billion,3.3666669999999996,5.2,7,5,Parts per million,0.041333,0.048,9,44,Parts per billion,0.016666999999999998,0.1,17,,Parts per million,0.145833,0.2,13,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-18,Parts per billion,3.513636,8.2,6,8,Parts per million,0.035542000000000004,0.043,7,40,Parts per billion,0.025,0.1,8,0.0,Parts per million,0.129625,0.18100000000000002,2,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-18,Parts per billion,3.513636,8.2,6,8,Parts per million,0.035542000000000004,0.043,7,40,Parts per billion,0.025,0.1,8,0.0,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-18,Parts per billion,3.513636,8.2,6,8,Parts per million,0.035542000000000004,0.043,7,40,Parts per billion,0.0125,0.1,14,,Parts per million,0.129625,0.18100000000000002,2,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-18,Parts per billion,3.513636,8.2,6,8,Parts per million,0.035542000000000004,0.043,7,40,Parts per billion,0.0125,0.1,14,,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-19,Parts per billion,5.2,12.5,21,11,Parts per million,0.030125,0.043,10,40,Parts per billion,0.091667,0.2,12,0.0,Parts per million,0.126708,0.19699999999999998,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-19,Parts per billion,5.2,12.5,21,11,Parts per million,0.030125,0.043,10,40,Parts per billion,0.091667,0.2,12,0.0,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-19,Parts per billion,5.2,12.5,21,11,Parts per million,0.030125,0.043,10,40,Parts per billion,0.075,0.2,14,,Parts per million,0.126708,0.19699999999999998,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-19,Parts per billion,5.2,12.5,21,11,Parts per million,0.030125,0.043,10,40,Parts per billion,0.075,0.2,14,,Parts per million,0.1,0.1,0,1.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-20,Parts per billion,6.3875,17.0,22,16,Parts per million,0.030708,0.04,9,37,Parts per billion,0.06666699999999999,0.2,8,0.0,Parts per million,0.157375,0.266,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-20,Parts per billion,6.3875,17.0,22,16,Parts per million,0.030708,0.04,9,37,Parts per billion,0.06666699999999999,0.2,8,0.0,Parts per million,0.120833,0.2,19,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-20,Parts per billion,6.3875,17.0,22,16,Parts per million,0.030708,0.04,9,37,Parts per billion,0.0375,0.1,8,,Parts per million,0.157375,0.266,21,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-20,Parts per billion,6.3875,17.0,22,16,Parts per million,0.030708,0.04,9,37,Parts per billion,0.0375,0.1,8,,Parts per million,0.120833,0.2,19,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-21,Parts per billion,4.6875,9.2,0,8,Parts per million,0.035125,0.044000000000000004,10,41,Parts per billion,0.020833,0.1,7,0.0,Parts per million,0.13308299999999998,0.171,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-21,Parts per billion,4.6875,9.2,0,8,Parts per million,0.035125,0.044000000000000004,10,41,Parts per billion,0.020833,0.1,7,0.0,Parts per million,0.129167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-21,Parts per billion,4.6875,9.2,0,8,Parts per million,0.035125,0.044000000000000004,10,41,Parts per billion,0.0,0.0,2,,Parts per million,0.13308299999999998,0.171,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-21,Parts per billion,4.6875,9.2,0,8,Parts per million,0.035125,0.044000000000000004,10,41,Parts per billion,0.0,0.0,2,,Parts per million,0.129167,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-22,Parts per billion,4.2375,8.7,23,8,Parts per million,0.0335,0.043,10,40,Parts per billion,0.041667,0.2,8,0.0,Parts per million,0.135417,0.18899999999999997,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-22,Parts per billion,4.2375,8.7,23,8,Parts per million,0.0335,0.043,10,40,Parts per billion,0.041667,0.2,8,0.0,Parts per million,0.10416700000000001,0.2,23,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-22,Parts per billion,4.2375,8.7,23,8,Parts per million,0.0335,0.043,10,40,Parts per billion,0.025,0.1,8,,Parts per million,0.135417,0.18899999999999997,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-22,Parts per billion,4.2375,8.7,23,8,Parts per million,0.0335,0.043,10,40,Parts per billion,0.025,0.1,8,,Parts per million,0.10416700000000001,0.2,23,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-23,Parts per billion,5.2916669999999995,9.7,6,8,Parts per million,0.033625,0.047,9,44,Parts per billion,0.029167000000000002,0.3,19,0.0,Parts per million,0.142375,0.171,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-23,Parts per billion,5.2916669999999995,9.7,6,8,Parts per million,0.033625,0.047,9,44,Parts per billion,0.029167000000000002,0.3,19,0.0,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-23,Parts per billion,5.2916669999999995,9.7,6,8,Parts per million,0.033625,0.047,9,44,Parts per billion,0.0125,0.1,20,,Parts per million,0.142375,0.171,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-23,Parts per billion,5.2916669999999995,9.7,6,8,Parts per million,0.033625,0.047,9,44,Parts per billion,0.0125,0.1,20,,Parts per million,0.145833,0.2,0,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-24,Parts per billion,5.279167,11.4,2,10,Parts per million,0.045375,0.057999999999999996,11,61,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.152375,0.19399999999999998,8,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-24,Parts per billion,5.279167,11.4,2,10,Parts per million,0.045375,0.057999999999999996,11,61,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.154167,0.2,3,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-24,Parts per billion,5.279167,11.4,2,10,Parts per million,0.045375,0.057999999999999996,11,61,Parts per billion,0.0,0.0,2,,Parts per million,0.152375,0.19399999999999998,8,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-24,Parts per billion,5.279167,11.4,2,10,Parts per million,0.045375,0.057999999999999996,11,61,Parts per billion,0.0,0.0,2,,Parts per million,0.154167,0.2,3,2.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-25,Parts per billion,9.036364,21.4,20,20,Parts per million,0.029958,0.048,9,44,Parts per billion,0.030435000000000004,0.2,13,0.0,Parts per million,0.23945500000000003,0.41200000000000003,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-25,Parts per billion,9.036364,21.4,20,20,Parts per million,0.029958,0.048,9,44,Parts per billion,0.030435000000000004,0.2,13,0.0,Parts per million,0.225,0.3,18,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-25,Parts per billion,9.036364,21.4,20,20,Parts per million,0.029958,0.048,9,44,Parts per billion,0.014286000000000002,0.1,20,,Parts per million,0.23945500000000003,0.41200000000000003,20,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-25,Parts per billion,9.036364,21.4,20,20,Parts per million,0.029958,0.048,9,44,Parts per billion,0.014286000000000002,0.1,20,,Parts per million,0.225,0.3,18,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-26,Parts per billion,7.170833,11.4,5,10,Parts per million,0.034457999999999996,0.05,10,46,Parts per billion,0.008333,0.1,14,0.0,Parts per million,0.169375,0.256,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-26,Parts per billion,7.170833,11.4,5,10,Parts per million,0.034457999999999996,0.05,10,46,Parts per billion,0.008333,0.1,14,0.0,Parts per million,0.183333,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-26,Parts per billion,7.170833,11.4,5,10,Parts per million,0.034457999999999996,0.05,10,46,Parts per billion,0.0,0.0,2,,Parts per million,0.169375,0.256,0,
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-26,Parts per billion,7.170833,11.4,5,10,Parts per million,0.034457999999999996,0.05,10,46,Parts per billion,0.0,0.0,2,,Parts per million,0.183333,0.3,0,3.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2015-08-27,Parts per billion,5.7083330000000005,11.3,6,10,Parts per million,0.042625,0.057999999999999996,11,61,Parts per billion,0.020833,0.1,11,0.0,Parts per million,0.131833,0.175,9,
